id,gender,single/marries,age,age_group,Area_code,Area_name,Market_code,Market,Sub_market_code,Sub_market,Social_type_code,Social_type,SocioEconomic_code,SocioEconomic_type
752,Female   ,Married,62,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
753,Male    ,Married,62,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
754,Male    ,Married,74,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
755,Female   ,Married,75,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
756,Male    ,Married,61,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
757,Male    ,Married,66,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
758,Male    ,Married,60,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
759,Female   ,Married,83,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
760,Male    ,Married,69,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
761,Male    ,Single,69,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
762,Male    ,Married,61,55-64      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
763,Female   ,Single,74,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
764,Female   ,Single,72,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
765,Female   ,Single,66,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
766,Male    ,Married,74,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
767,Male    ,Married,69,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
768,Female   ,Single,84,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
769,Female   ,Married,61,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
770,Male    ,Married,80,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
771,Female   ,Single,77,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
772,Female   ,Married,60,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
773,Male    ,Married,67,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
774,Female   ,Married,75,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
775,Male    ,Married,70,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
776,Female   ,Single,58,55-64      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
777,Male    ,Married,82,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
778,Male    ,Married,66,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
779,Male    ,Married,61,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
780,Male    ,Married,62,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
781,Male    ,Married,67,65-74      ,5,Haifa,9,General,2,General- Religious,9,General,2,Medium
782,Female   ,Married,60,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
783,Male    ,Married,66,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
784,Male    ,Married,60,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
785,Male    ,Married,66,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
786,Male    ,Married,71,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
787,Female   ,Single,78,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
788,Female   ,Married,80,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
789,Male    ,Married,64,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
790,Female   ,Single,60,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
791,Male    ,Married,73,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
792,Female   ,Married,76,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
793,Male    ,Married,80,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
794,Female   ,Single,84,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
795,Female   ,Single,75,75-84      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
796,Male    ,Married,68,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
797,Female   ,Married,58,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
798,Male    ,Married,61,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
799,Male    ,Married,68,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
800,Female   ,Married,63,55-64      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
801,Female   ,Married,64,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
802,Female   ,Single,60,55-64      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
803,Female   ,Married,62,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
804,Female   ,Married,64,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
805,Male    ,Married,66,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
806,Female   ,Married,57,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
807,Female   ,Single,67,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
808,Female   ,Married,41,35-44      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
809,Female   ,Married,39,35-44      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
810,Male    ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,3,High
811,Female   ,Married,62,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
812,Female   ,Single,80,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
813,Male    ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
814,Female   ,Married,76,75-84      ,5,Haifa,9,General,1,General - General,9,General,1,Low
815,Female   ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
816,Male    ,Married,65,65-74      ,5,Haifa,9,General,1,General - General,9,General,3,High
817,Male    ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,3,High
818,Male    ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
819,Male    ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
820,Male    ,Married,70,65-74      ,5,Haifa,9,General,1,General - General,9,General,3,High
821,Female   ,Married,81,75-84      ,5,Haifa,9,General,1,General - General,9,General,1,Low
822,Male    ,Married,69,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
823,Male    ,Married,77,75-84      ,5,Haifa,9,General,1,General - General,9,General,3,High
824,Male    ,Married,56,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
825,Male    ,Married,63,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
826,Female   ,Single,71,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
827,Male    ,Married,69,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
828,Female   ,Married,57,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
829,Female   ,Single,57,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
830,Female   ,Single,57,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
831,Male    ,Married,67,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
832,Female   ,Single,74,65-74      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
833,Female   ,Married,62,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
834,Female   ,Married,63,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
835,Male    ,Married,87,85+        ,5,Haifa,9,General,1,General - General,9,General,2,Medium
836,Female   ,Single,74,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
837,Female   ,Single,75,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
838,Male    ,Single,72,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
839,Male    ,Married,71,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
840,Female   ,Single,67,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
841,Female   ,Single,61,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
842,Male    ,Married,76,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
843,Male    ,Married,69,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
844,Female   ,Single,87,85+        ,5,Haifa,9,General,1,General - General,9,General,2,Medium
845,Male    ,Single,87,85+        ,5,Haifa,9,General,1,General - General,9,General,2,Medium
846,Male    ,Married,63,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
847,Female   ,Single,78,75-84      ,5,Haifa,9,General,1,General - General,9,General,1,Low
848,Female   ,Married,77,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
849,Female   ,Single,79,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
850,Male    ,Married,75,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
851,Female   ,Single,69,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
852,Male    ,Single,69,65-74      ,5,Haifa,9,General,1,General - General,9,General,1,Low
853,Female   ,Married,76,75-84      ,5,Haifa,9,General,2,General- Religious,9,General,2,Medium
854,Female   ,Single,77,75-84      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
855,Male    ,Married,68,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
856,Female   ,Married,70,65-74      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
857,Female   ,Married,64,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
858,Male    ,Single,62,55-64      ,5,Haifa,9,General,1,General - General,9,General,3,High
859,Male    ,Married,56,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
860,Male    ,Married,56,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
861,Male    ,Married,56,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
862,Male    ,Married,56,55-64      ,5,Haifa,9,General,1,General - General,9,General,3,High
863,Female   ,Married,56,55-64      ,5,Haifa,9,General,2,General- Religious,9,General,2,Medium
864,Male    ,Married,56,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
865,Male    ,Married,56,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
866,Female   ,Married,56,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
867,Female   ,Married,56,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
868,Male    ,Married,55,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
869,Male    ,Married,55,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
870,Female   ,Married,55,55-64      ,5,Haifa,9,General,1,General - General,9,General,1,Low
871,Male    ,Married,55,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
872,Male    ,Married,55,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
873,Female   ,Married,55,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
874,Female   ,Married,54,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
875,Female   ,Married,55,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
876,Female   ,Married,54,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
877,Male    ,Married,55,55-64      ,5,Haifa,9,General,1,General - General,9,General,3,High
878,Female   ,Married,54,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
879,Male    ,Married,55,55-64      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
880,Male    ,Married,54,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
881,Male    ,Single,54,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
882,Male    ,Single,54,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
883,Male    ,Married,53,45-54      ,5,Haifa,9,General,1,General - General,9,General,3,High
884,Male    ,Married,54,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
885,Female   ,Married,54,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
886,Male    ,Married,53,45-54      ,5,Haifa,9,General,1,General - General,9,General,3,High
887,Female   ,Married,52,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
888,Male    ,Married,53,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
889,Female   ,Married,53,45-54      ,5,Haifa,9,General,1,General - General,9,General,3,High
890,Female   ,Married,52,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
891,Female   ,Single,53,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
892,Male    ,Married,53,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
893,Male    ,Married,52,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,2,Medium
894,Female   ,Married,53,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
895,Female   ,Married,52,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
896,Male    ,Married,53,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
897,Male    ,Married,52,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
898,Female   ,Single,51,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
899,Male    ,Married,51,45-54      ,5,Haifa,9,General,1,General - General,9,General,3,High
900,Female   ,Married,51,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
901,Male    ,Married,51,45-54      ,5,Haifa,9,General,2,General- Religious,9,General,2,Medium
902,Male    ,Married,51,45-54      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
903,Female   ,Married,51,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
904,Male    ,Married,51,45-54      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
905,Male    ,Married,51,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
906,Female   ,Married,50,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
907,Male    ,Married,49,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
908,Male    ,Married,50,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
909,Female   ,Married,51,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
910,Female   ,Single,49,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
911,Male    ,Married,49,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
912,Female   ,Married,49,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
913,Male    ,Married,50,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
914,Female   ,Married,50,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
915,Male    ,Married,50,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
916,Male    ,Married,50,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
917,Female   ,Married,49,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
918,Female   ,Married,49,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
919,Female   ,Single,49,45-54      ,5,Haifa,9,General,2,General- Religious,9,General,1,Low
920,Male    ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
921,Female   ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
922,Female   ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
923,Female   ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
924,Male    ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,3,High
925,Male    ,Single,47,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
926,Female   ,Married,48,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
927,Male    ,Married,47,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
928,Female   ,Married,46,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
929,Male    ,Married,46,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
930,Female   ,Married,56,55-64      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
931,Male    ,Married,47,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
932,Male    ,Married,46,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
933,Male    ,Married,46,45-54      ,5,Haifa,9,General,1,General - General,9,General,1,Low
934,Female   ,Married,46,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
935,Male    ,Married,45,45-54      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
936,Female   ,Single,45,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
937,Male    ,Married,45,45-54      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
938,Female   ,Married,44,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
939,Male    ,Married,44,35-44      ,5,Haifa,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
940,Male    ,Married,44,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
941,Female   ,Married,42,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
942,Male    ,Married,44,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
943,Male    ,Married,44,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
944,Female   ,Single,43,35-44      ,5,Haifa,9,General,1,General - General,9,General,3,High
945,Female   ,Married,43,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
946,Male    ,Single,42,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
947,Female   ,Single,42,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
948,Male    ,Married,42,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
949,Male    ,Married,42,35-44      ,5,Haifa,9,General,1,General - General,9,General,1,Low
950,Female   ,Married,41,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
951,Female   ,Single,41,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
952,Male    ,Married,41,35-44      ,5,Haifa,9,General,1,General - General,9,General,2,Medium
953,Male    ,Married,40,35-44      ,5,Haifa,1,Arab,2,Arab - Other,1,Arab,1,Low
